season,week,team_name,team_abbr,position,depth_chart_position,status,full_name,first_name,last_name,birth_date,college,years_exp,status_description_abbr,entry_year,ID
2022,19,Baltimore Ravens,BAL,OL,T,Active,Daniel Faalele,Daniel,Faalele,11/9/99,NA,0,A01,2022,Daniel-Faalele-BAL-2022
2022,19,Baltimore Ravens,BAL,QB,QB,PS; Vet,Brett Hundley,Brett,Hundley,6/15/93,UCLA,7,P07,2015,Brett-Hundley-BAL-2022
2022,19,Baltimore Ravens,BAL,QB,QB,Active,Lamar Jackson,Lamar,Jackson,1/7/97,Louisville,4,A01,2018,Lamar-Jackson-BAL-2022
2022,19,Baltimore Ravens,BAL,QB,QB,Active,Tyler Huntley,Tyler,Huntley,2/3/98,Utah,2,A01,2020,Tyler-Huntley-BAL-2022
2022,19,Baltimore Ravens,BAL,QB,QB,Active,Anthony Brown,Anthony,Brown,7/27/98,NA,0,A01,2022,Anthony-Brown-BAL-2022
2022,19,Baltimore Ravens,BAL,RB,RB,Active,Kenyan Drake,Kenyan,Drake,1/26/94,Alabama,6,A01,2016,Kenyan-Drake-BAL-2022
2022,19,Baltimore Ravens,BAL,RB,FB,Active,Patrick Ricard,Patrick,Ricard,5/27/94,Maine,5,A01,2017,Patrick-Ricard-BAL-2022
2022,19,Baltimore Ravens,BAL,RB,RB,Active,Gus Edwards,Gus,Edwards,4/13/95,Rutgers,4,A01,2018,Gus-Edwards-BAL-2022
2022,19,Baltimore Ravens,BAL,RB,RB,Active,Justice Hill,Justice,Hill,11/14/97,Oklahoma State,3,A01,2019,Justice-Hill-BAL-2022
2022,19,Baltimore Ravens,BAL,RB,RB,Active,J.K. Dobbins,J.K.,Dobbins,12/17/98,Ohio State,2,A01,2020,J.K.-Dobbins-BAL-2022
2022,19,Baltimore Ravens,BAL,RB,RB,R/Left Squad,Ricky Person,Ricky,Person,NA,NA,0,R06,2022,Ricky-Person-BAL-2022
2022,19,Baltimore Ravens,BAL,SPEC,P,R/Retired,Sam Koch,Sam,Koch,NA,Nebraska,16,R02,2006,Sam-Koch-BAL-2022
2022,19,Baltimore Ravens,BAL,SPEC,K,Active,Justin Tucker,Justin,Tucker,11/21/89,Texas,10,A01,2012,Justin-Tucker-BAL-2022
2022,19,Baltimore Ravens,BAL,SPEC,LS,Active,Nick Moore,Nick,Moore,12/9/92,Georgia,3,A01,2019,Nick-Moore-BAL-2022
2022,19,Baltimore Ravens,BAL,SPEC,P,Active,Jordan Stout,Jordan,Stout,8/4/98,NA,0,A01,2022,Jordan-Stout-BAL-2022
2022,19,Baltimore Ravens,BAL,TE,TE,PS; Vet,Nick Boyle,Nick,Boyle,2/17/93,Delaware,7,P07,2015,Nick-Boyle-BAL-2022
2022,19,Baltimore Ravens,BAL,TE,TE,Active,Mark Andrews,Mark,Andrews,9/6/95,Oklahoma,4,A01,2018,Mark-Andrews-BAL-2022
2022,19,Baltimore Ravens,BAL,TE,TE,Active,Josh Oliver,Josh,Oliver,3/21/97,San Jose State,3,A01,2019,Josh-Oliver-BAL-2022
2022,19,Baltimore Ravens,BAL,TE,TE,Practice Squad,Ben Mason,Ben,Mason,5/25/99,NA,1,P01,2021,Ben-Mason-BAL-2022
2022,19,Baltimore Ravens,BAL,TE,TE,Active,Charlie Kolar,Charlie,Kolar,2/10/99,NA,0,A01,2022,Charlie-Kolar-BAL-2022
2022,19,Baltimore Ravens,BAL,TE,TE,Active,Isaiah Likely,Isaiah,Likely,4/18/00,NA,0,A01,2022,Isaiah-Likely-BAL-2022
2022,19,Baltimore Ravens,BAL,WR,WR,Waivers/No Rec.,DeSean Jackson,DeSean,Jackson,12/1/86,California,14,W03,2008,DeSean-Jackson-BAL-2022
2022,19,Baltimore Ravens,BAL,WR,WR,Active,Sammy Watkins,Sammy,Watkins,6/14/93,Clemson,8,A01,2014,Sammy-Watkins-BAL-2022
2022,19,Baltimore Ravens,BAL,WR,WR,Active,Demarcus Robinson,Demarcus,Robinson,9/21/94,Florida,6,A01,2016,Demarcus-Robinson-BAL-2022
2022,19,Baltimore Ravens,BAL,WR,WR,PS; Vet,Mike Thomas,Mike,Thomas,8/16/94,Southern Mississippi,6,P07,2016,Mike-Thomas-BAL-2022
2022,19,Baltimore Ravens,BAL,WR,WR,Active,Andy Isabella,Andy,Isabella,11/18/96,Massachusetts,3,A01,2019,Andy-Isabella-BAL-2022
2022,19,Baltimore Ravens,BAL,WR,WR,R/Injured,Devin Duvernay,Devin,Duvernay,9/12/97,Texas,2,R01,2020,Devin-Duvernay-BAL-2022
2022,19,Baltimore Ravens,BAL,WR,WR,Active,James Proche,James,Proche,9/20/96,Southern Methodist,2,A01,2020,James-Proche-BAL-2022
2022,19,Baltimore Ravens,BAL,WR,WR,Active,Binjimen Victor,Binjimen,Victor,1/15/97,Ohio State,2,A01,2020,Binjimen-Victor-BAL-2022
2022,19,Baltimore Ravens,BAL,WR,WR,R/Injured,Rashod Bateman,Rashod,Bateman,11/29/99,NA,1,R01,2021,Rashod-Bateman-BAL-2022
2022,19,Baltimore Ravens,BAL,WR,WR,R/Injured,Tylan Wallace,Tylan,Wallace,5/13/99,NA,1,R01,2021,Tylan-Wallace-BAL-2022
2022,19,Baltimore Ravens,BAL,WR,WR,Practice Squad,Tarik Black,Tarik,Black,2/10/98,NA,1,P01,2021,Tarik-Black-BAL-2022
2022,19,Baltimore Ravens,BAL,WR,WR,Practice Squad,Shemar Bridges,Shemar,Bridges,12/26/97,NA,0,P01,2022,Shemar-Bridges-BAL-2022
2022,20,Buffalo Bills,BUF,DB,FS,R/Injured; DFR,Micah Hyde,Micah,Hyde,12/31/90,Iowa,9,R48,2013,Micah-Hyde-BUF-2022
2022,20,Buffalo Bills,BUF,DB,SS,Active,Jordan Poyer,Jordan,Poyer,4/25/91,Oregon State,9,A01,2013,Jordan-Poyer-BUF-2022
2022,20,Buffalo Bills,BUF,DB,SS,Active,Dean Marlowe,Dean,Marlowe,7/25/92,James Madison,7,A01,2015,Dean-Marlowe-BUF-2022
2022,20,Buffalo Bills,BUF,DB,CB,Active,Tre'Davious White,Tre'Davious,White,1/16/95,Louisiana State,5,A01,2017,Tre'Davious-White-BUF-2022
2022,20,Buffalo Bills,BUF,DB,CB,Active,Taron Johnson,Taron,Johnson,7/27/96,Weber State,4,A01,2018,Taron-Johnson-BUF-2022
2022,20,Buffalo Bills,BUF,DB,CB,Active,Siran Neal,Siran,Neal,8/4/94,Jacksonville State,4,A01,2018,Siran-Neal-BUF-2022
2022,20,Buffalo Bills,BUF,DB,FS,Active,Jaquan Johnson,Jaquan,Johnson,11/13/95,Miami,3,A01,2019,Jaquan-Johnson-BUF-2022
2022,20,Buffalo Bills,BUF,DB,CB,Active,Cameron Lewis,Cameron,Lewis,4/13/97,Buffalo,3,A01,2019,Cameron-Lewis-BUF-2022
2022,20,Buffalo Bills,BUF,DB,CB,Active,Dane Jackson,Dane,Jackson,11/29/96,Pittsburgh,2,A01,2020,Dane-Jackson-BUF-2022
2022,20,Buffalo Bills,BUF,DB,FS,Active,Jared Mayden,Jared,Mayden,6/24/98,Alabama,2,A01,2020,Jared-Mayden-BUF-2022
2022,20,Buffalo Bills,BUF,DB,SS,R/Injured,Damar Hamlin,Damar,Hamlin,3/24/98,NA,1,R01,2021,Damar-Hamlin-BUF-2022
2022,20,Buffalo Bills,BUF,DB,CB,Active,Kaiir Elam,Kaiir,Elam,5/5/01,NA,0,A01,2022,Kaiir-Elam-BUF-2022
2022,20,Buffalo Bills,BUF,DB,CB,Active,Christian Benford,Christian,Benford,9/21/00,NA,0,A01,2022,Christian-Benford-BUF-2022
2022,20,Buffalo Bills,BUF,DB,DB,Practice Squad,Kyler McMichael,Kyler,McMichael,3/22/00,NA,0,P01,2022,Kyler-McMichael-BUF-2022
2022,20,Buffalo Bills,BUF,DB,DB,Practice Squad,Ja'Marcus Ingram,Ja'Marcus,Ingram,9/2/97,NA,0,P01,2022,Ja'Marcus-Ingram-BUF-2022
2022,20,Buffalo Bills,BUF,DL,DT,Active,DaQuan Jones,DaQuan,Jones,12/27/91,Penn State,8,A01,2014,DaQuan-Jones-BUF-2022
2022,20,Buffalo Bills,BUF,DL,DE,Active,Jordan Phillips,Jordan,Phillips,9/21/92,Oklahoma,7,A01,2015,Jordan-Phillips-BUF-2022
2022,20,Buffalo Bills,BUF,DL,DE,Active,Shaq Lawson,Shaq,Lawson,6/17/94,Clemson,6,A01,2016,Shaq-Lawson-BUF-2022
2022,20,Buffalo Bills,BUF,DL,DT,Practice Squad,Brandin Bryant,Brandin,Bryant,9/16/93,Florida Atlantic,6,P01,2016,Brandin-Bryant-BUF-2022
2022,20,Buffalo Bills,BUF,DL,DT,Active,Eli Ankou,Eli,Ankou,6/8/94,UCLA,5,A01,2017,Eli-Ankou-BUF-2022
2022,20,Buffalo Bills,BUF,DL,DT,Active,Tim Settle,Tim,Settle,7/11/97,Virginia Tech,4,A01,2018,Tim-Settle-BUF-2022
2022,20,Buffalo Bills,BUF,DL,DT,Reserve/Future,Kendal Vickers,Kendal,Vickers,5/23/95,Tennessee,4,R23,2018,Kendal-Vickers-BUF-2022
2022,20,Buffalo Bills,BUF,DL,DE,Practice Squad,Mike Love,Mike,Love,1/22/94,South Florida,4,P01,2018,Mike-Love-BUF-2022
2022,20,Buffalo Bills,BUF,DL,DT,Active,Ed Oliver,Ed,Oliver,12/12/97,Houston,3,A01,2019,Ed-Oliver-BUF-2022
2022,20,Buffalo Bills,BUF,DL,DT,PS; Exc,Cortez Broughton,Cortez,Broughton,9/2/96,Cincinnati,3,P06,2019,Cortez-Broughton-BUF-2022
2022,20,Buffalo Bills,BUF,DL,DE,Active,A.J. Epenesa,A.J.,Epenesa,9/15/98,Iowa,2,A01,2020,A.J.-Epenesa-BUF-2022
2022,20,Buffalo Bills,BUF,DL,DE,Active,Gregory Rousseau,Gregory,Rousseau,4/5/00,NA,1,A01,2021,Gregory-Rousseau-BUF-2022
2022,20,Buffalo Bills,BUF,DL,DE,Active,Carlos Basham,Carlos,Basham,12/16/97,NA,1,A01,2021,Carlos-Basham-BUF-2022
2022,20,Buffalo Bills,BUF,DL,DE,Active,Kingsley Jonathan,Kingsley,Jonathan,4/28/98,NA,0,A01,2022,Kingsley-Jonathan-BUF-2022
2022,20,Buffalo Bills,BUF,LB,OLB,R/Injured,Von Miller,Von,Miller,3/26/89,Texas A&amp;M,11,R01,2011,Von-Miller-BUF-2022
2022,20,Buffalo Bills,BUF,LB,OLB,Active,A.J. Klein,A.J.,Klein,7/30/91,Iowa State,9,A01,2013,A.J.-Klein-BUF-2022
2022,20,Buffalo Bills,BUF,LB,MLB,Active,Tyler Matakevich,Tyler,Matakevich,12/22/92,Temple,6,A01,2016,Tyler-Matakevich-BUF-2022
2022,20,Buffalo Bills,BUF,LB,OLB,Active,Matt Milano,Matt,Milano,7/28/94,Boston College,5,A01,2017,Matt-Milano-BUF-2022
2022,20,Buffalo Bills,BUF,LB,MLB,Active,Tremaine Edmunds,Tremaine,Edmunds,5/2/98,Virginia Tech,4,A01,2018,Tremaine-Edmunds-BUF-2022
2022,20,Buffalo Bills,BUF,LB,MLB,Active,Tyrel Dodson,Tyrel,Dodson,6/25/98,Texas A&amp;M,3,A01,2019,Tyrel-Dodson-BUF-2022
2022,20,Buffalo Bills,BUF,LB,OLB,PS; Exc,Joe Giles-Harris,Joe,Giles-Harris,4/1/97,Duke,3,P06,2019,Joe-Giles-Harris-BUF-2022
2022,20,Buffalo Bills,BUF,LB,OLB,Active,Terrel Bernard,Terrel,Bernard,5/7/99,NA,0,A01,2022,Terrel-Bernard-BUF-2022
2022,20,Buffalo Bills,BUF,LB,OLB,Active,Baylon Spector,Baylon,Spector,10/20/98,NA,0,A01,2022,Baylon-Spector-BUF-2022
2022,20,Buffalo Bills,BUF,OL,G,Active,Rodger Saffold,Rodger,Saffold,6/6/88,Indiana,12,A01,2010,Rodger-Saffold-BUF-2022
2022,20,Buffalo Bills,BUF,OL,G,Active,Greg VanRoten,Greg,VanRoten,2/26/90,Pennsylvania,10,A01,2012,Greg-VanRoten-BUF-2022
2022,20,Buffalo Bills,BUF,OL,G,Active,David Quessenberry,David,Quessenberry,8/24/90,San Jose State,9,A01,2013,David-Quessenberry-BUF-2022
2022,20,Buffalo Bills,BUF,OL,C,Active,Mitch Morse,Mitch,Morse,4/21/92,Missouri,7,A01,2015,Mitch-Morse-BUF-2022
2022,20,Buffalo Bills,BUF,OL,T,Active,Bobby Hart,Bobby,Hart,8/21/94,Florida State,7,A01,2015,Bobby-Hart-BUF-2022
2022,20,Buffalo Bills,BUF,OL,C,PS; Vet,Greg Mancz,Greg,Mancz,4/23/92,Toledo,7,P07,2015,Greg-Mancz-BUF-2022
2022,20,Buffalo Bills,BUF,OL,T,PS; Vet,Justin Murray,Justin,Murray,4/19/93,Cincinnati,6,P07,2016,Justin-Murray-BUF-2022
2022,20,Buffalo Bills,BUF,OL,T,Active,Dion Dawkins,Dion,Dawkins,4/26/94,Temple,5,A01,2017,Dion-Dawkins-BUF-2022
2022,20,Buffalo Bills,BUF,OL,G,Active,Ike Boettger,Ike,Boettger,10/5/94,Iowa,4,A01,2018,Ike-Boettger-BUF-2022
2022,20,Buffalo Bills,BUF,OL,C,Active,Ryan Bates,Ryan,Bates,2/14/97,Penn State,3,A01,2019,Ryan-Bates-BUF-2022
2022,20,Buffalo Bills,BUF,OL,T,Active,Spencer Brown,Spencer,Brown,2/28/98,NA,1,A01,2021,Spencer-Brown-BUF-2022
2022,20,Buffalo Bills,BUF,OL,T,R/Injured,Tommy Doyle,Tommy,Doyle,5/6/98,NA,1,R01,2021,Tommy-Doyle-BUF-2022
2022,20,Buffalo Bills,BUF,OL,T,Practice Squad,Ryan Van Demark,#SPILL!,,3/22/98,NA,0,P01,2022,#SPILL!
2022,20,Buffalo Bills,BUF,OL,T,Prac Sq.; Inj,Alec Anderson,Alec,Anderson,10/3/99,NA,0,P02,2022,Alec-Anderson-BUF-2022
2022,20,Buffalo Bills,BUF,QB,QB,Active,Case Keenum,Case,Keenum,2/17/88,Houston,10,A01,2012,Case-Keenum-BUF-2022
2022,20,Buffalo Bills,BUF,QB,QB,PS; Vet,Matt Barkley,Matt,Barkley,9/8/90,Southern California,9,P07,2013,Matt-Barkley-BUF-2022
2022,20,Buffalo Bills,BUF,QB,QB,Active,Josh Allen,Josh,Allen,5/21/96,Wyoming,4,A01,2018,Josh-Allen-BUF-2022
2022,20,Buffalo Bills,BUF,RB,RB,Active,Taiwan Jones,Taiwan,Jones,7/26/88,Eastern Washington,11,A01,2011,Taiwan-Jones-BUF-2022
2022,20,Buffalo Bills,BUF,RB,RB,PS; Vet,Duke Johnson,Duke,Johnson,9/23/93,Miami,7,P07,2015,Duke-Johnson-BUF-2022
2022,20,Buffalo Bills,BUF,RB,RB,Active,Nyheim Hines,Nyheim,Hines,11/12/96,North Carolina State,4,A01,2018,Nyheim-Hines-BUF-2022
2022,20,Buffalo Bills,BUF,RB,RB,Active,Devin Singletary,Devin,Singletary,9/3/97,Florida Atlantic,3,A01,2019,Devin-Singletary-BUF-2022
2022,20,Buffalo Bills,BUF,RB,FB,Active,Reggie Gilliam,Reggie,Gilliam,8/20/97,Toledo,2,A01,2020,Reggie-Gilliam-BUF-2022
2022,20,Buffalo Bills,BUF,RB,RB,Active,James Cook,James,Cook,9/25/99,NA,0,A01,2022,James-Cook-BUF-2022
2022,20,Buffalo Bills,BUF,SPEC,P,Active,Sam Martin,Sam,Martin,2/27/90,Appalachian State,9,A01,2013,Sam-Martin-BUF-2022
2022,20,Buffalo Bills,BUF,SPEC,LS,Active,Reid Ferguson,Reid,Ferguson,3/24/94,Louisiana State,6,A01,2016,Reid-Ferguson-BUF-2022
2022,20,Buffalo Bills,BUF,SPEC,K,Active,Tyler Bass,Tyler,Bass,2/14/97,Georgia Southern,2,A01,2020,Tyler-Bass-BUF-2022
2022,20,Buffalo Bills,BUF,TE,TE,Active,Dawson Knox,Dawson,Knox,11/14/96,Mississippi,3,A01,2019,Dawson-Knox-BUF-2022
2022,20,Buffalo Bills,BUF,TE,TE,Active,Tommy Sweeney,Tommy,Sweeney,7/1/95,Boston College,3,A01,2019,Tommy-Sweeney-BUF-2022
2022,20,Buffalo Bills,BUF,TE,TE,Practice Squad,Zach Davidson,Zach,Davidson,7/15/98,NA,1,P01,2021,Zach-Davidson-BUF-2022
2022,20,Buffalo Bills,BUF,TE,TE,Active,Quintin Morris,Quintin,Morris,1/21/99,NA,1,A01,2021,Quintin-Morris-BUF-2022
2022,20,Buffalo Bills,BUF,WR,WR,Active,Cole Beasley,Cole,Beasley,4/26/89,Southern Methodist,10,A01,2012,Cole-Beasley-BUF-2022
2022,20,Buffalo Bills,BUF,WR,WR,PS; Vet,John Brown,John,Brown,4/3/90,Pittsburg State,8,P07,2014,John-Brown-BUF-2022
2022,20,Buffalo Bills,BUF,WR,WR,R/Injured; DFR,Jamison Crowder,Jamison,Crowder,6/17/93,Duke,7,R48,2015,Jamison-Crowder-BUF-2022
2022,20,Buffalo Bills,BUF,WR,WR,Active,Stefon Diggs,Stefon,Diggs,11/29/93,Maryland,7,A01,2015,Stefon-Diggs-BUF-2022
2022,20,Buffalo Bills,BUF,WR,WR,R/Injured,Jake Kumerow,Jake,Kumerow,2/17/92,Wisconsin-Whitewater,7,R01,2015,Jake-Kumerow-BUF-2022
2022,20,Buffalo Bills,BUF,WR,WR,Active,Isaiah McKenzie,Isaiah,McKenzie,4/9/95,Georgia,5,A01,2017,Isaiah-McKenzie-BUF-2022
2022,20,Buffalo Bills,BUF,WR,WR,Practice Squad,Tanner Gentry,Tanner,Gentry,12/18/94,Wyoming,5,P01,2017,Tanner-Gentry-BUF-2022
2022,20,Buffalo Bills,BUF,WR,WR,PS; Exc,KeeSean Johnson,KeeSean,Johnson,10/9/96,Fresno State,3,P06,2019,KeeSean-Johnson-BUF-2022
2022,20,Buffalo Bills,BUF,WR,WR,Active,Gabe Davis,Gabe,Davis,3/1/99,Central Florida,2,A01,2020,Gabe-Davis-BUF-2022
2022,20,Buffalo Bills,BUF,WR,WR,Reserve/Future,Isaiah Coulter,Isaiah,Coulter,9/18/98,Rhode Island,2,R23,2020,Isaiah-Coulter-BUF-2022
2022,20,Buffalo Bills,BUF,WR,WR,Practice Squad,Dezmon Patmon,Dezmon,Patmon,8/6/98,Washington State,2,P01,2020,Dezmon-Patmon-BUF-2022
2022,20,Buffalo Bills,BUF,WR,WR,Active,Khalil Shakir,Khalil,Shakir,2/3/00,NA,0,A01,2022,Khalil-Shakir-BUF-2022
2022,18,Carolina Panthers,CAR,DB,CB,Active,Josh Norman,Josh,Norman,12/15/87,Coastal Carolina,10,A01,2012,Josh-Norman-CAR-2022
2022,18,Carolina Panthers,CAR,DB,CB,R/Retired,Rashaan Melvin,Rashaan,Melvin,NA,Northern Illinois,9,R02,2013,Rashaan-Melvin-CAR-2022
2022,18,Carolina Panthers,CAR,DB,CB,Active,T.J. Carrie,T.J.,Carrie,7/28/90,Ohio,8,A01,2014,T.J.-Carrie-CAR-2022
2022,18,Carolina Panthers,CAR,DB,SS,Active,Juston Burris,Juston,Burris,8/4/93,North Carolina State,6,A01,2016,Juston-Burris-CAR-2022
2022,18,Carolina Panthers,CAR,DB,FS,Active,Xavier Woods,Xavier,Woods,7/26/95,Louisiana Tech,5,A01,2017,Xavier-Woods-CAR-2022
2022,18,Carolina Panthers,CAR,DB,CB,R/Injured,Donte Jackson,Donte,Jackson,11/8/95,Louisiana State,4,R01,2018,Donte-Jackson-CAR-2022
2022,18,Carolina Panthers,CAR,DB,SS,Active,Sean Chandler,Sean,Chandler,4/27/96,Temple,4,A01,2018,Sean-Chandler-CAR-2022
2022,18,Carolina Panthers,CAR,DB,CB,R/DNR,Justin Layne,Justin,Layne,1/12/98,Michigan State,3,R03,2019,Justin-Layne-CAR-2022
2022,18,Carolina Panthers,CAR,DB,FS,PS; Exc,Kenny Robinson,Kenny,Robinson,1/8/99,West Virginia,2,P06,2020,Kenny-Robinson-CAR-2022
2022,18,Carolina Panthers,CAR,DB,CB,Active,C.J. Henderson,C.J.,Henderson,9/30/98,Florida,2,A01,2020,C.J.-Henderson-CAR-2022
2022,18,Carolina Panthers,CAR,DB,FS,Active,Jeremy Chinn,Jeremy,Chinn,2/26/98,Southern Illinois,2,A01,2020,Jeremy-Chinn-CAR-2022
2022,18,Carolina Panthers,CAR,DB,CB,R/Injured,Stantley Thomas-Oliver,Stantley,Thomas-Oliver,6/4/98,Florida International,2,R01,2020,Stantley-Thomas-Oliver-CAR-2022
2022,18,Carolina Panthers,CAR,DB,FS,Active,Myles Hartsfield,Myles,Hartsfield,8/5/97,Mississippi,2,A01,2020,Myles-Hartsfield-CAR-2022
2022,18,Carolina Panthers,CAR,DB,SS,Active,Sam Franklin,Sam,Franklin,2/2/96,Temple,2,A01,2020,Sam-Franklin-CAR-2022
2022,18,Carolina Panthers,CAR,DB,DB,Practice Squad,Gavin Heslop,Gavin,Heslop,11/13/97,Stony Brook,2,P01,2020,Gavin-Heslop-CAR-2022
2022,18,Carolina Panthers,CAR,DB,CB,PS; Exc,Madre Harper,Madre,Harper,10/13/97,Southern Illinois,2,P06,2020,Madre-Harper-CAR-2022
2022,18,Carolina Panthers,CAR,DB,CB,R/Injured,Jaycee Horn,Jaycee,Horn,11/26/99,NA,1,R01,2021,Jaycee-Horn-CAR-2022
2022,18,Carolina Panthers,CAR,DB,CB,Active,Keith Taylor,Keith,Taylor,5/3/99,NA,1,A01,2021,Keith-Taylor-CAR-2022
2022,18,Carolina Panthers,CAR,DL,DE,Active,Henry Anderson,Henry,Anderson,8/3/91,Stanford,7,A01,2015,Henry-Anderson-CAR-2022
2022,18,Carolina Panthers,CAR,DL,DT,Active,Matt Ioannidis,Matt,Ioannidis,1/11/94,Temple,6,A01,2016,Matt-Ioannidis-CAR-2022
2022,18,Carolina Panthers,CAR,DL,DE,Active,Marquis Haynes,Marquis,Haynes,12/16/93,Mississippi,4,A01,2018,Marquis-Haynes-CAR-2022
2022,18,Carolina Panthers,CAR,DL,DE,Active,Brian Burns,Brian,Burns,4/23/98,Florida State,3,A01,2019,Brian-Burns-CAR-2022
2022,18,Carolina Panthers,CAR,DL,DT,Active,Derrick Brown,Derrick,Brown,4/15/98,Auburn,2,A01,2020,Derrick-Brown-CAR-2022
2022,18,Carolina Panthers,CAR,DL,DE,Active,Yetur Gross-Matos,Yetur,Gross-Matos,2/26/98,Penn State,2,A01,2020,Yetur-Gross-Matos-CAR-2022
2022,18,Carolina Panthers,CAR,DL,DT,Active,Bravvion Roy,Bravvion,Roy,10/18/96,Baylor,2,A01,2020,Bravvion-Roy-CAR-2022
2022,18,Carolina Panthers,CAR,DL,DT,Practice Squad,Raequan Williams,Raequan,Williams,2/14/97,Michigan State,2,P01,2020,Raequan-Williams-CAR-2022
2022,18,Carolina Panthers,CAR,DL,DT,Active,Phil Hoskins,Phil,Hoskins,1/2/97,NA,1,A01,2021,Phil-Hoskins-CAR-2022
2022,18,Carolina Panthers,CAR,DL,DE,Practice Squad,Kobe Jones,Kobe,Jones,5/10/98,NA,1,P01,2021,Kobe-Jones-CAR-2022
2022,18,Carolina Panthers,CAR,DL,DE,Active,Amare Barno,Amare,Barno,4/26/99,NA,0,A01,2022,Amare-Barno-CAR-2022
2022,18,Carolina Panthers,CAR,DL,NT,Active,Marquan McCall,Marquan,McCall,3/26/99,NA,0,A01,2022,Marquan-McCall-CAR-2022
2022,18,Carolina Panthers,CAR,LB,OLB,Active,Shaq Thompson,Shaq,Thompson,4/21/94,Washington,7,A01,2015,Shaq-Thompson-CAR-2022
2022,18,Carolina Panthers,CAR,LB,MLB,Active,Damien Wilson,Damien,Wilson,5/28/93,Minnesota,7,A01,2015,Damien-Wilson-CAR-2022
2022,18,Carolina Panthers,CAR,LB,OLB,Active,Cory Littleton,Cory,Littleton,11/18/93,Washington,6,A01,2016,Cory-Littleton-CAR-2022
2022,18,Carolina Panthers,CAR,LB,ILB,Active,Joel Iyiegbuniwe,Joel,Iyiegbuniwe,10/12/95,Western Kentucky,4,A01,2018,Joel-Iyiegbuniwe-CAR-2022
2022,18,Carolina Panthers,CAR,LB,OLB,Active,Frankie Luvu,Frankie,Luvu,9/19/96,Washington State,4,A01,2018,Frankie-Luvu-CAR-2022
2022,18,Carolina Panthers,CAR,LB,OLB,R/Injured,Brandon Smith,Brandon,Smith,4/12/01,NA,0,R01,2022,Brandon-Smith-CAR-2022
2022,18,Carolina Panthers,CAR,LB,OLB,Practice Squad,Arron Mosby,Arron,Mosby,4/13/99,NA,0,P01,2022,Arron-Mosby-CAR-2022
2022,18,Carolina Panthers,CAR,LB,LB,Active,Chandler Wooten,Chandler,Wooten,4/25/99,NA,0,A01,2022,Chandler-Wooten-CAR-2022
2022,18,Carolina Panthers,CAR,OL,T,Active,Cameron Erving,Cameron,Erving,8/23/92,Florida State,7,A01,2015,Cameron-Erving-CAR-2022
2022,18,Carolina Panthers,CAR,OL,T,Active,Taylor Moton,Taylor,Moton,8/14/94,Western Michigan,5,A01,2017,Taylor-Moton-CAR-2022
2022,18,Carolina Panthers,CAR,OL,C,R/Injured,Pat Elflein,Pat,Elflein,7/6/94,Ohio State,5,R01,2017,Pat-Elflein-CAR-2022
2022,18,Carolina Panthers,CAR,OL,G,Active,Austin Corbett,Austin,Corbett,9/5/95,Nevada,4,A01,2018,Austin-Corbett-CAR-2022
2022,18,Carolina Panthers,CAR,OL,C,Active,Bradley Bozeman,Bradley,Bozeman,11/24/94,Alabama,4,A01,2018,Bradley-Bozeman-CAR-2022
2022,18,Carolina Panthers,CAR,OL,G,Active,Michael Jordan,Michael,Jordan,1/25/98,Ohio State,3,A01,2019,Michael-Jordan-CAR-2022
2022,18,Carolina Panthers,CAR,OL,C,Active,Sam Tecklenburg,Sam,Tecklenburg,1/31/97,Baylor,2,A01,2020,Sam-Tecklenburg-CAR-2022
2022,18,Carolina Panthers,CAR,OL,T,Active,Brady Christensen,Brady,Christensen,9/27/96,NA,1,A01,2021,Brady-Christensen-CAR-2022
2022,18,Carolina Panthers,CAR,OL,G,Practice Squad,Deonte Brown,Deonte,Brown,1/15/98,NA,1,P01,2021,Deonte-Brown-CAR-2022
2022,18,Carolina Panthers,CAR,OL,T,Active,Larnel Coleman,Larnel,Coleman,6/22/98,NA,1,A01,2021,Larnel-Coleman-CAR-2022
2022,18,Carolina Panthers,CAR,OL,T,Active,Ikem Ekwonu,Ikem,Ekwonu,10/31/00,NA,0,A01,2022,Ikem-Ekwonu-CAR-2022
2022,18,Carolina Panthers,CAR,OL,G,Active,Cade Mays,Cade,Mays,4/26/99,NA,0,A01,2022,Cade-Mays-CAR-2022
2022,18,Carolina Panthers,CAR,QB,QB,Active,Phillip Walker,Phillip,Walker,2/26/95,Temple,5,A01,2017,Phillip-Walker-CAR-2022
2022,18,Carolina Panthers,CAR,QB,QB,Active,Sam Darnold,Sam,Darnold,6/5/97,Southern California,4,A01,2018,Sam-Darnold-CAR-2022
2022,18,Carolina Panthers,CAR,QB,QB,R/Injured,Matt Corral,Matt,Corral,1/31/99,NA,0,R01,2022,Matt-Corral-CAR-2022
2022,18,Carolina Panthers,CAR,QB,QB,Practice Squad,Davis Cheek,Davis,Cheek,2/26/99,NA,0,P01,2022,Davis-Cheek-CAR-2022
2022,18,Carolina Panthers,CAR,RB,RB,Active,D'Onta Foreman,D'Onta,Foreman,4/24/96,Texas,5,A01,2017,D'Onta-Foreman-CAR-2022
2022,18,Carolina Panthers,CAR,RB,RB,Active,Chuba Hubbard,Chuba,Hubbard,6/11/99,NA,1,A01,2021,Chuba-Hubbard-CAR-2022
