season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,college,years_exp,week,game_type,football_name,entry_year,player_id
2022,MIN,OL,C,69,Waivers/No Rec.,Greg Mancz,Gregory,Mancz,1992-04-23,Toledo,7,19,WC,Greg,2015,2022_Mancz_MIN
2022,MIN,OL,T,75,R/Injured,Brian O'Neill,Brian,O'Neill,1995-09-15,Pittsburgh,4,19,WC,Brian,2018,2022_O'Neill_MIN
2022,MIN,OL,G,65,R/Injured,Austin Schlottmann,Austin,Schlottmann,1995-09-18,Texas Christian,4,19,WC,Austin,2018,2022_Schlottmann_MIN
2022,MIN,OL,C,56,Active,Garrett Bradbury,Garrett,Bradbury,1995-06-20,North Carolina State,3,19,WC,Garrett,2019,2022_Bradbury_MIN
2022,MIN,OL,G,71,PS; Vet,Bobby Evans,Bobby,Evans,1997-03-24,Oklahoma,3,19,WC,Bobby,2019,2022_Evans_MIN
2022,MIN,OL,G,74,Active,Olisaemeka Udoh,Olisaemeka,Udoh,1997-02-14,Elon,3,19,WC,Olisaemeka,2019,2022_Udoh_MIN
2022,MIN,OL,G,72,Active,Ezra Cleveland,Ezra,Cleveland,1998-05-08,Boise State,2,19,WC,Ezra,2020,2022_Cleveland_MIN
2022,MIN,OL,T,64,Active,Blake Brandel,Blake,Brandel,1997-01-23,Oregon State,2,19,WC,Blake,2020,2022_Brandel_MIN
2022,MIN,OL,G,68,Practice Squad,Kyle Hinton,Kyle,Hinton,1998-02-27,Washburn,2,19,WC,Kyle,2020,2022_Hinton_MIN
2022,MIN,OL,T,71,Active,Christian Darrisaw,Christian,Darrisaw,1999-06-02,NA,1,19,WC,Christian,2021,2022_Darrisaw_MIN
2022,MIN,OL,G,67,Active,Ed Ingram,Edward,Ingram,1999-02-11,NA,0,19,WC,Ed,2022,2022_Ingram_MIN
2022,MIN,OL,T,63,Active,Vederian Lowe,Vederian,Lowe,1999-04-17,NA,0,19,WC,Vederian,2022,2022_Lowe_MIN
2022,MIN,OL,C,60,Practice Squad,Josh Sokol,Josh,Sokol,1997-12-01,NA,0,19,WC,Josh,2022,2022_Sokol_MIN
2022,MIN,QB,QB,8,Active,Kirk Cousins,Kirk,Cousins,1988-08-19,Michigan State,10,19,WC,Kirk,2012,2022_Cousins_MIN
2022,MIN,QB,QB,12,Active,Nick Mullens,Nicholas,Mullens,1995-03-21,Southern Mississippi,5,19,WC,Nick,2017,2022_Mullens_MIN
2022,MIN,QB,QB,19,PS; Vet,Josh Rosen,Joshua,Rosen,1997-02-10,UCLA,4,19,WC,Josh,2018,2022_Rosen_MIN
2022,MIN,RB,FB,30,Active,C.J. Ham,Cortez,Ham,1993-07-22,"Augustana, S.D.",6,19,WC,C.J.,2016,2022_Ham_MIN
2022,MIN,RB,RB,4,Active,Dalvin Cook,Dalvin,Cook,1995-08-10,Florida State,5,19,WC,Dalvin,2017,2022_Cook_MIN
2022,MIN,RB,RB,2,Active,Alexander Mattison,Alexander,Mattison,1998-06-19,Boise State,3,19,WC,Alexander,2019,2022_Mattison_MIN
2022,MIN,RB,RB,26,Active,Kene Nwangwu,Kene,Nwangwu,1998-02-09,NA,1,19,WC,Kene,2021,2022_Nwangwu_MIN
2022,MIN,RB,RB,32,Active,Ty Chandler,Ty,Chandler,1998-05-12,NA,0,19,WC,Ty,2022,2022_Chandler_MIN
2022,MIN,RB,RB,38,Practice Squad,Bryant Koback,Bryant,Koback,1998-04-06,NA,0,19,WC,Bryant,2022,2022_Koback_MIN
2022,MIN,SPEC,LS,42,Active,Andrew DePaola,Andrew,DePaola,1987-07-28,Rutgers,10,19,WC,Andrew,2012,2022_DePaola_MIN
2022,MIN,SPEC,K,1,Active,Greg Joseph,Gregory,Joseph,1994-08-04,Florida Atlantic,4,19,WC,Greg,2018,2022_Joseph_MIN
2022,MIN,SPEC,P,14,Active,Ryan Wright,Ryan,Wright,2000-06-01,NA,0,19,WC,Ryan,2022,2022_Wright_MIN
2022,MIN,TE,TE,80,PS; Vet,James O'Shaughnessy,James,O'Shaughnessy,1992-01-14,Illinois State,7,19,WC,James,2015,2022_O'Shaughnessy_MIN
2022,MIN,TE,TE,86,Active,Johnny Mundt,Johnny,Mundt,1994-11-23,Oregon,5,19,WC,Johnny,2017,2022_Mundt_MIN
2022,MIN,TE,TE,87,Active,T.J. Hockenson,Thomas,Hockenson,1997-07-03,Iowa,3,19,WC,T.J.,2019,2022_Hockenson_MIN
2022,MIN,TE,TE,84,Active,Irv Smith,Irvin,Smith,1998-08-09,Alabama,3,19,WC,Irv,2019,2022_Smith_MIN
2022,MIN,TE,TE,82,R/Injured,Ben Ellefson,Ben,Ellefson,1996-09-01,North Dakota State,2,19,WC,Ben,2020,2022_Ellefson_MIN
2022,MIN,TE,TE,34,Practice Squad,Nick Muse,Nick,Muse,1998-11-25,NA,0,19,WC,Nick,2022,2022_Muse_MIN
2022,MIN,WR,WR,19,Active,Adam Thielen,Adam,Thielen,1990-08-22,Minn. State-Mankato,9,19,WC,Adam,2013,2022_Thielen_MIN
2022,MIN,WR,WR,81,R/Injured,Olabisi Johnson,Olabisi,Johnson,1997-03-17,Colorado State,3,19,WC,Olabisi,2019,2022_Johnson_MIN
2022,MIN,WR,WR,5,Active,Jalen Reagor,Jalen,Reagor,1999-01-02,Texas Christian,2,19,WC,Jalen,2020,2022_Reagor_MIN
2022,MIN,WR,WR,18,Active,Justin Jefferson,Justin,Jefferson,1999-06-16,Louisiana State,2,19,WC,Justin,2020,2022_Jefferson_MIN
2022,MIN,WR,WR,17,Active,K.J. Osborn,K.J.,Osborn,1997-06-10,Miami,2,19,WC,K.J.,2020,2022_Osborn_MIN
2022,MIN,WR,WR,9,Practice Squad,Trishton Jackson,Trishton,Jackson,1998-03-09,Syracuse,2,19,WC,Trishton,2020,2022_Jackson_MIN
2022,MIN,WR,WR,85,PS; Exc,Dan Chisena,Daniel,Chisena,1997-02-25,Penn State,2,19,WC,Dan,2020,2022_Chisena_MIN
2022,MIN,WR,WR,13,Practice Squad,Blake Proehl,Christian,Proehl,1999-01-12,NA,1,19,WC,Blake,2021,2022_Proehl_MIN
2022,MIN,WR,WR,83,Active,Jalen Nailor,Jalen,Nailor,1999-03-02,NA,0,19,WC,Jalen,2022,2022_Nailor_MIN
2022,MIN,WR,WR,89,R/Injured,Thomas Hennigan,Thomas,Hennigan,1998-08-18,NA,0,19,WC,Thomas,2022,2022_Hennigan_MIN
2022,NE,DB,FS,32,Active,Devin McCourty,Devin,McCourty,1987-08-13,Rutgers,12,18,REG,Devin,2010,2022_McCourty_NE
2022,NE,DB,FS,22,R/Injured,Cody Davis,Cody,Davis,1989-06-06,Texas Tech,9,18,REG,Cody,2013,2022_Davis_NE
2022,NE,DB,SS,21,Active,Adrian Phillips,Adrian,Phillips,1992-03-28,Texas,8,18,REG,Adrian,2014,2022_Phillips_NE
2022,NE,DB,CB,2,Active,Jalen Mills,Jalen,Mills,1994-04-06,Louisiana State,6,18,REG,Jalen,2016,2022_Mills_NE
2022,NE,DB,CB,31,Active,Jonathan Jones,Jonathan,Jones,1993-09-20,Auburn,6,18,REG,Jonathan,2016,2022_Jones_NE
2022,NE,DB,SS,3,Active,Jabrill Peppers,Jabrill,Peppers,1995-10-04,Michigan,5,18,REG,Jabrill,2017,2022_Peppers_NE
2022,NE,DB,CB,33,R/Injured,Joejuan Williams,Joejuan,Williams,1997-12-06,Vanderbilt,3,18,REG,Joejuan,2019,2022_Williams_NE
2022,NE,DB,CB,39,Active,Tae Hayes,Ke'Montoe,Hayes,1997-08-19,Appalachian State,3,18,REG,Tae,2019,2022_Hayes_NE
2022,NE,DB,FS,23,Active,Kyle Dugger,Kyle,Dugger,1996-03-22,Lenoir-Rhyne,2,18,REG,Kyle,2020,2022_Dugger_NE
2022,NE,DB,CB,27,Active,Myles Bryant,Myles,Bryant,1998-01-02,Washington,2,18,REG,Myles,2020,2022_Bryant_NE
2022,NE,DB,CB,26,Active,Shaun Wade,Shaun,Wade,1998-09-16,NA,1,18,REG,Shaun,2021,2022_Wade_NE
2022,NE,DB,FS,24,Active,Joshuah Bledsoe,Joshuah,Bledsoe,1998-12-30,NA,1,18,REG,Joshuah,2021,2022_Bledsoe_NE
2022,NE,DB,CB,25,Active,Marcus Jones,Marcus,Jones,1998-10-22,NA,0,18,REG,Marcus,2022,2022_Jones_NE
2022,NE,DB,CB,13,R/Club Susp.,Jack Jones,Jack,Jones,1997-12-20,NA,0,18,REG,Jack,2022,2022_Jones_NE
2022,NE,DB,SS,41,Active,Brenden Schooler,Brenden,Schooler,1997-05-30,NA,0,18,REG,Brenden,2022,2022_Schooler_NE
2022,NE,DB,DB,34,Practice Squad,Quandre Mosely,Quandre,Mosely,1999-05-18,NA,0,18,REG,Quandre,2022,2022_Mosely_NE
2022,NE,DB,DB,29,Practice Squad,Brad Hawkins,Brad,Hawkins,1998-07-26,NA,0,18,REG,Brad,2022,2022_Hawkins_NE
2022,NE,DL,DT,93,Active,Lawrence Guy,Lawrence,Guy,1990-03-17,Arizona State,11,18,REG,Lawrence,2011,2022_Guy_NE
2022,NE,DL,NT,98,Active,Carl Davis,Carl,Davis,1992-03-02,Iowa,7,18,REG,Carl,2015,2022_Davis_NE
2022,NE,DL,DE,91,Active,Deatrich Wise,Deatrich,Wise,1994-07-26,Arkansas,5,18,REG,Deatrich,2017,2022_Wise_NE
2022,NE,DL,NT,92,Active,Davon Godchaux,Davon,Godchaux,1994-11-11,Louisiana State,5,18,REG,Davon,2017,2022_Godchaux_NE
2022,NE,DL,DT,95,Active,Daniel Ekuale,Daniel,Ekuale,1994-01-13,Washington State,4,18,REG,Daniel,2018,2022_Ekuale_NE
2022,NE,DL,DT,90,Active,Christian Barmore,Christian,Barmore,1999-07-28,NA,1,18,REG,Christian,2021,2022_Barmore_NE
2022,NE,DL,DE,51,R/Injured,Ronnie Perkins,Ronnie,Perkins,1999-09-29,NA,1,18,REG,Ronnie,2021,2022_Perkins_NE
2022,NE,DL,DE,70,Practice Squad,Jeremiah Pharms,Jeremiah,Pharms,1996-10-16,NA,2,18,REG,Jeremiah,2020,2022_Pharms_NE
2022,NE,DL,DT,96,Active,Sam Roberts,Samuel,Roberts,1998-04-14,NA,0,18,REG,Sam,2022,2022_Roberts_NE
2022,NE,DL,DE,97,Active,DaMarcus Mitchell,DaMarcus,Mitchell,1998-12-13,NA,0,18,REG,DaMarcus,2022,2022_Mitchell_NE
2022,NE,DL,DE,74,Prac Sq.; Inj,LaBryan Ray,LaBryan,Ray,1997-12-05,NA,0,18,REG,LaBryan,2022,2022_Ray_NE
2022,NE,LB,OLB,99,PS; Vet,Jamie Collins,Jamie,Collins,1989-10-20,Southern Mississippi,9,18,REG,Jamie,2013,2022_Collins_NE
2022,NE,LB,OLB,9,Active,Matt Judon,Matt,Judon,1992-08-15,Grand Valley State,6,18,REG,Matt,2016,2022_Judon_NE
2022,NE,LB,ILB,50,Active,Raekwon McMillan,Raekwon,McMillan,1995-11-17,Ohio State,5,18,REG,Raekwon,2017,2022_McMillan_NE
2022,NE,LB,ILB,43,Active,Calvin Munson,Calvin,Munson,1994-12-27,San Diego State,5,18,REG,Calvin,2017,2022_Munson_NE
2022,NE,LB,ILB,8,Active,Ja'Whaun Bentley,Ja'Whaun,Bentley,1996-08-24,Purdue,4,18,REG,Ja'Whaun,2018,2022_Bentley_NE
2022,NE,LB,ILB,48,Active,Jahlani Tavai,Jahlani,Tavai,1996-09-28,Hawaii,3,18,REG,Jahlani,2019,2022_Tavai_NE
2022,NE,LB,OLB,30,Active,Mack Wilson,Mack,Wilson,1998-02-14,Alabama,3,18,REG,Mack,2019,2022_Wilson_NE
2022,NE,LB,OLB,59,Practice Squad,Terez Hall,Terez,Hall,1996-11-18,Missouri,3,18,REG,Terez,2019,2022_Hall_NE
2022,NE,LB,OLB,55,Active,Josh Uche,Josh,Uche,1998-09-18,Michigan,2,18,REG,Josh,2020,2022_Uche_NE
2022,NE,LB,OLB,58,Active,Anfernee Jennings,Anfernee,Jennings,1997-09-01,Alabama,2,18,REG,Anfernee,2020,2022_Jennings_NE
2022,NE,OL,T,61,R/Injured,Marcus Cannon,Marcus,Cannon,1988-05-06,Texas Christian,11,18,REG,Marcus,2011,2022_Cannon_NE
2022,NE,OL,C,65,Active,James Ferentz,James,Ferentz,1989-06-05,Iowa,8,18,REG,James,2014,2022_Ferentz_NE
2022,NE,OL,T,77,Active,Trenton Brown,Trenton,Brown,1993-04-13,Florida,7,18,REG,Trenton,2015,2022_Brown_NE
2022,NE,OL,C,60,Active,David Andrews,Jams,Andrews,1992-07-10,Georgia,7,18,REG,David,2015,2022_Andrews_NE
2022,NE,OL,T,75,Active,Conor McDermott,Conor,McDermott,1992-10-19,UCLA,5,18,REG,Conor,2017,2022_McDermott_NE
2022,NE,OL,T,76,R/Injured,Isaiah Wynn,Isaiah,Wynn,1995-12-09,Georgia,4,18,REG,Isaiah,2018,2022_Wynn_NE
2022,NE,OL,T,72,Active,Yodny Cajuste,Yodny,Cajuste,1996-02-21,West Virginia,3,18,REG,Yodny,2019,2022_Cajuste_NE
2022,NE,OL,G,71,Active,Michael Onwenu,Michael,Onwenu,1997-12-10,Michigan,2,18,REG,Michael,2020,2022_Onwenu_NE
2022,NE,OL,G,62,Practice Squad,Bill Murray,Bill,Murray,1997-07-03,William & Mary,2,18,REG,Bill,2020,2022_Murray_NE
2022,NE,OL,G,69,Active,Cole Strange,Devin,Strange,1998-07-31,NA,0,18,REG,Cole,2022,2022_Strange_NE
2022,NE,OL,G,63,R/Injured,Chasen Hines,Chasen,Hines,2000-04-03,NA,0,18,REG,Chasen,2022,2022_Hines_NE
2022,NE,OL,T,64,R/NFIN; DFR,Andrew Stueber,Andrew,Stueber,1999-07-01,NA,0,18,REG,Andrew,2022,2022_Stueber_NE
2022,NE,OL,C,66,Active,Kody Russey,Kody,Russey,1998-05-14,NA,0,18,REG,Kody,2022,2022_Russey_NE
2022,NE,OL,G,61,Practice Squad,Hayden Howerton,Hayden,Howerton,1999-02-11,NA,0,18,REG,Hayden,2022,2022_Howerton_NE
2022,NE,QB,QB,5,R/Injured,Brian Hoyer,Brian,Hoyer,1985-10-13,Michigan State,13,18,REG,Brian,2009,2022_Hoyer_NE
2022,NE,QB,QB,19,PS; Vet,Garrett Gilbert,Garrett,Gilbert,1991-07-01,Southern Methodist,8,18,REG,Garrett,2014,2022_Gilbert_NE
2022,NE,QB,QB,10,Active,Mac Jones,Michael,Jones,1998-09-05,NA,1,18,REG,Mac,2021,2022_Jones_NE
2022,NE,QB,QB,4,Active,Bailey Zappe,Bailey,Zappe,1999-04-26,NA,0,18,REG,Bailey,2022,2022_Zappe_NE
2022,NE,RB,RB,28,R/Retired,James White,James,White,NA,Wisconsin,8,18,REG,James,2014,2022_White_NE
2022,NE,RB,RB,37,Active,Damien Harris,Damien,Harris,1997-02-11,Alabama,3,18,REG,Damien,2019,2022_Harris_NE
2022,NE,RB,RB,86,PS; Exc,Lynn Bowden,Lynn,Bowden,1997-10-14,Kentucky,2,18,REG,Lynn,2020,2022_Bowden_NE
2022,NE,RB,RB,19,R/Retired,Malcolm Perry,Malcolm,Perry,NA,Navy,2,18,REG,Malcolm,2020,2022_Perry_NE
2022,NE,RB,RB,42,Practice Squad,J.J. Taylor,J.J.,Taylor,1998-01-04,Arizona,2,18,REG,J.J.,2020,2022_Taylor_NE
2022,NE,RB,RB,38,Active,Rhamondre Stevenson,Rhamondre,Stevenson,1998-02-23,NA,1,18,REG,Rhamondre,2021,2022_Stevenson_NE
2022,NE,RB,RB,35,Active,Pierre Strong,Pierre,Strong,1998-12-10,NA,0,18,REG,Pierre,2022,2022_Strong_NE
2022,NE,RB,RB,36,Active,Kevin Harris,Kevin,Harris,2000-11-17,NA,0,18,REG,Kevin,2022,2022_Harris_NE
2022,NE,SPEC,K,6,Active,Nick Folk,Nick,Folk,1984-11-05,Arizona,15,18,REG,Nick,2007,2022_Folk_NE
2022,NE,SPEC,P,17,Active,Michael Palardy,Michael,Palardy,1992-07-06,Tennessee,8,18,REG,Michael,2014,2022_Palardy_NE
2022,NE,SPEC,LS,49,R/Injured,Joe Cardona,Joe,Cardona,1992-04-16,Navy,7,18,REG,Joe,2015,2022_Cardona_NE
2022,NE,SPEC,K,14,Practice Squad,Tristan Vizcaino,Tristan,Vizcaino,1996-07-31,Washington,3,18,REG,Tristan,2019,2022_Vizcaino_NE
2022,NE,SPEC,P,7,R/Club Susp.,Jake Bailey,Jacob,Bailey,1997-06-18,Stanford,3,18,REG,Jake,2019,2022_Bailey_NE
2022,NE,SPEC,K,47,R/NFIN,Quinn Nordin,Quinn,Nordin,1998-08-16,NA,1,18,REG,Quinn,2021,2022_Nordin_NE
2022,NE,SPEC,LS,46,Active,Tucker Addington,Tucker,Addington,1997-07-16,NA,1,18,REG,Tucker,2021,2022_Addington_NE
2022,NE,TE,TE,85,Active,Hunter Henry,Hunter,Henry,1994-12-07,Arkansas,6,18,REG,Hunter,2016,2022_Henry_NE
2022,NE,TE,TE,81,Active,Jonnu Smith,Jonnu,Smith,1995-08-22,Florida International,5,18,REG,Jonnu,2017,2022_Smith_NE
2022,NE,TE,TE,87,Active,Matt Sokol,Matthew,Sokol,1995-11-09,Michigan State,3,18,REG,Matt,2019,2022_Sokol_NE
2022,NE,TE,TE,88,Prac Sq.; Inj,Scotty Washington,Scotty,Washington,1997-07-26,NA,2,18,REG,Scotty,2020,2022_Washington_NE
2022,NE,WR,WR,18,Active,Matt Slater,Matthew,Slater,1985-09-09,UCLA,14,18,REG,Matt,2008,2022_Slater_NE
2022,NE,WR,WR,1,Active,DeVante Parker,DeVante,Parker,1993-01-20,Louisville,7,18,REG,DeVante,2015,2022_Parker_NE
2022,NE,WR,WR,15,Active,Nelson Agholor,Nelson,Agholor,1993-05-24,Southern California,7,18,REG,Nelson,2015,2022_Agholor_NE
2022,NE,WR,WR,14,R/Injured,Ty Montgomery,Ty,Montgomery,1993-01-22,Stanford,7,18,REG,Ty,2015,2022_Montgomery_NE
2022,NE,WR,WR,84,Active,Kendrick Bourne,Kendrick,Bourne,1995-08-04,Eastern Washington,5,18,REG,Kendrick,2017,2022_Bourne_NE
2022,NE,WR,WR,16,Active,Jakobi Meyers,Jakobi,Meyers,1996-11-09,North Carolina State,3,18,REG,Jakobi,2019,2022_Meyers_NE
2022,NE,WR,WR,17,R/Injured,Kristian Wilkerson,Kristian,Wilkerson,1997-01-10,Southeast Missouri,2,18,REG,Kristian,2020,2022_Wilkerson_NE
2022,NE,WR,WR,82,Practice Squad,Tre Nixon,Tre,Nixon,1998-01-26,NA,1,18,REG,Tre,2021,2022_Nixon_NE
2022,NE,WR,WR,11,Active,Tyquan Thornton,Tyquan,Thornton,2000-08-07,NA,0,18,REG,Tyquan,2022,2022_Thornton_NE
2022,NE,WR,WR,44,Active,Raleigh Webb,Raleigh,Webb,1997-12-28,NA,0,18,REG,Raleigh,2022,2022_Webb_NE
2022,NO,DB,SS,27,R/Retired,Malcolm Jenkins,Malcolm,Jenkins,NA,Ohio State,13,18,REG,Malcolm,2009,2022_Jenkins_NO
2022,NO,DB,CB,19,Active,Chris Harris,Christopher,Harris,1989-06-18,Kansas,11,18,REG,Chris,2011,2022_Harris_NO
2022,NO,DB,FS,32,Active,Tyrann Mathieu,Tyrann,Mathieu,1992-05-13,Louisiana State,9,18,REG,Tyrann,2013,2022_Mathieu_NO
2022,NO,DB,CB,21,Active,Bradley Roby,Bradley,Roby,1992-05-01,Ohio State,8,18,REG,Bradley,2014,2022_Roby_NO
2022,NO,DB,FS,25,Active,Daniel Sorensen,Daniel,Sorensen,1990-03-05,Brigham Young,8,18,REG,Daniel,2014,2022_Sorensen_NO
2022,NO,DB,CB,26,Active,P.J. Williams,Kenneth,Williams,1993-06-01,Florida State,7,18,REG,P.J.,2015,2022_Williams_NO
2022,NO,DB,CB,23,Active,Marshon Lattimore,Marshon,Lattimore,1996-05-20,Ohio State,5,18,REG,Marshon,2017,2022_Lattimore_NO
2022,NO,DB,FS,6,Active,Marcus Maye,Marcus,Maye,1993-03-09,Florida,5,18,REG,Marcus,2017,2022_Maye_NO
2022,NO,DB,SS,30,Active,Justin Evans,Justin,Evans,1995-08-26,Texas A&M,5,18,REG,Justin,2017,2022_Evans_NO
2022,NO,DB,CB,36,Active,Isaac Yiadom,Isaac,Yiadom,1996-02-20,Boston College,4,18,REG,Isaac,2018,2022_Yiadom_NO
2022,NO,DB,SS,48,Active,J.T. Gray,Juantavius,Gray,1996-01-18,Mississippi State,4,18,REG,J.T.,2018,2022_Gray_NO
2022,NO,DB,CB,29,Active,Paulson Adebo,Saiid,Adebo,1999-07-03,NA,1,18,REG,Paulson,2021,2022_Adebo_NO
2022,NO,DB,CB,27,Active,Alontae Taylor,Alontae,Taylor,1998-12-03,NA,0,18,REG,Alontae,2022,2022_Taylor_NO
2022,NO,DB,DB,35,Practice Squad,Vincent Gray,Vincent,Gray,1999-12-28,NA,0,18,REG,Vincent,2022,2022_Gray_NO
2022,NO,DB,DB,38,R/Injured,Smoke Monday,Smoke,Monday,2000-02-19,NA,0,18,REG,Smoke,2022,2022_Monday_NO
2022,NO,DL,DE,94,Active,Cameron Jordan,Cameron,Jordan,1989-07-10,California,11,18,REG,Cameron,2011,2022_Jordan_NO
2022,NO,DL,DT,93,Active,David Onyemata,David,Onyemata,1992-11-13,"Manitoba, Can.",6,18,REG,David,2016,2022_Onyemata_NO
2022,NO,DL,DE,90,Active,Tanoh Kpassagnon,Tanoh,Kpassagnon,1994-06-14,Villanova,5,18,REG,Tanoh,2017,2022_Kpassagnon_NO
2022,NO,DL,DE,92,Active,Marcus Davenport,Marcus,Davenport,1996-09-04,Texas-San Antonio,4,18,REG,Marcus,2018,2022_Davenport_NO
2022,NO,DL,DT,91,Active,Kentavius Street,Kentavius,Street,1996-09-08,North Carolina State,4,18,REG,Kentavius,2018,2022_Street_NO
2022,NO,DL,DE,96,Active,Carl Granderson,Carl,Granderson,1996-12-18,Wyoming,3,18,REG,Carl,2019,2022_Granderson_NO
2022,NO,DL,DT,99,Active,Shy Tuttle,Shyheim,Tuttle,1995-10-20,Tennessee,3,18,REG,Shy,2019,2022_Tuttle_NO
2022,NO,DL,DT,95,R/Injured,Albert Huggins,Albert,Huggins,1997-06-27,Clemson,3,18,REG,Albert,2019,2022_Huggins_NO
2022,NO,DL,DE,69,PS; Exc,Jabari Zuniga,Jabari,Zuniga,1997-08-14,Florida,2,18,REG,Jabari,2020,2022_Zuniga_NO
2022,NO,DL,DT,97,Active,Malcolm Roach,Malcolm,Roach,1998-06-09,Texas,2,18,REG,Malcolm,2020,2022_Roach_NO
2022,NO,DL,DE,60,Practice Squad,Niko Lalos,Nikolas,Lalos,1997-06-25,Dartmouth,2,18,REG,Niko,2020,2022_Lalos_NO
2022,NO,DL,DE,98,Active,Payton Turner,Payton,Turner,1999-01-07,NA,1,18,REG,Payton,2021,2022_Turner_NO
2022,NO,DL,DT,59,Practice Squad,Jordan Jackson,Jordan,Jackson,1998-01-30,NA,0,18,REG,Jordan,2022,2022_Jackson_NO
2022,NO,DL,DT,94,Practice Squad,Prince Emili,Prince,Emili,1998-09-18,NA,0,18,REG,Prince,2022,2022_Emili_NO
2022,NO,LB,ILB,56,Active,Demario Davis,Demario,Davis,1989-01-11,Arkansas State,10,18,REG,Demario,2012,2022_Davis_NO
2022,NO,LB,ILB,54,R/Retired,Kiko Alonso,Kristian,Alonso,NA,Oregon,9,18,REG,Kiko,2013,2022_Alonso_NO
2022,NO,LB,ILB,58,Active,Ty Summers,Ty,Summers,1995-12-31,Texas Christian,3,18,REG,Ty,2019,2022_Summers_NO
2022,NO,LB,OLB,55,Active,Kaden Elliss,Kaden,Elliss,1995-06-10,Idaho,3,18,REG,Kaden,2019,2022_Elliss_NO
2022,NO,LB,ILB,42,Active,Chase Hansen,Chase,Hansen,1993-05-20,Utah,3,18,REG,Chase,2019,2022_Hansen_NO
2022,NO,LB,OLB,50,Active,Andrew Dowell,Andrew,Dowell,1996-11-16,Michigan State,3,18,REG,Andrew,2019,2022_Dowell_NO
2022,NO,LB,OLB,53,R/Injured,Zack Baun,Zack,Baun,1996-12-30,Wisconsin,2,18,REG,Zack,2020,2022_Baun_NO
2022,NO,LB,OLB,20,Active,Pete Werner,Pete,Werner,1999-06-05,NA,1,18,REG,Pete,2021,2022_Werner_NO
2022,NO,LB,LB,52,R/Injured,D'Marco Jackson,D'Marco,Jackson,1998-07-20,NA,0,18,REG,D'Marco,2022,2022_Jackson_NO
2022,NO,LB,LB,45,Practice Squad,Nephi Sewell,Nephi,Sewell,1998-12-19,NA,0,18,REG,Nephi,2022,2022_Sewell_NO
2022,NO,OL,T,74,Active,James Hurst,James,Hurst,1991-12-17,North Carolina,8,18,REG,James,2014,2022_Hurst_NO
2022,NO,OL,G,68,Active,Josh Andrews,Josh,Andrews,1991-06-21,Oregon State,8,18,REG,Josh,2014,2022_Andrews_NO
2022,NO,OL,G,75,Active,Andrus Peat,Andrus,Peat,1993-11-04,Stanford,7,18,REG,Andrus,2015,2022_Peat_NO
2022,NO,OL,T,71,Active,Ryan Ramczyk,Ryan,Ramczyk,1994-04-22,Wisconsin,5,18,REG,Ryan,2017,2022_Ramczyk_NO
2022,NO,OL,C,78,Active,Erik McCoy,Erik,McCoy,1997-08-27,Texas A&amp;M,3,18,REG,Erik,2019,2022_McCoy_NO
2022,NO,OL,T,73,R/Injured,Ethan Greenidge,Ethan,Greenidge,1997-09-10,Villanova,3,18,REG,Ethan,2019,2022_Greenidge_NO
2022,NO,OL,T,62,Practice Squad,Derrick Kelly,Derrick,Kelly,1995-08-23,Florida State,3,18,REG,Derrick,2019,2022_Kelly_NO
2022,NO,OL,G,61,Practice Squad,Drew Desjarlais,Drew,Desjarlais,1997-04-24,NA,0,18,REG,Drew,2022,2022_Desjarlais_NO
2022,NO,OL,G,51,R/Injured,Cesar Ruiz,Cesar,Ruiz,1999-06-14,Michigan,2,18,REG,Cesar,2020,2022_Ruiz_NO
2022,NO,OL,T,76,Active,Calvin Throckmorton,Calvin,Throckmorton,1996-08-16,Oregon,2,18,REG,Calvin,2020,2022_Throckmorton_NO
2022,NO,OL,G,79,Prac Sq.; Inj,Yasir Durant,Yasir,Durant,1998-05-21,Missouri,2,18,REG,Yasir,2020,2022_Durant_NO
2022,NO,OL,T,67,Active,Landon Young,Landon,Young,1997-08-21,NA,1,18,REG,Landon,2021,2022_Young_NO
2022,NO,OL,T,70,Active,Trevor Penning,Trevor,Penning,1999-05-15,NA,0,18,REG,Trevor,2022,2022_Penning_NO
2022,NO,OL,T,63,Practice Squad,Sage Doxtater,Sage,Doxtater,1998-10-20,NA,0,18,REG,Sage,2022,2022_Doxtater_NO
2022,NO,OL,G,66,Active,Lewis Kidd,Lewis,Kidd,1997-09-15,NA,0,18,REG,Lewis,2022,2022_Kidd_NO
2022,NO,QB,QB,14,Active,Andy Dalton,Andrew,Dalton,1987-10-29,Texas Christian,11,18,REG,Andy,2011,2022_Dalton_NO
2022,NO,QB,QB,2,Active,Jameis Winston,Jameis,Winston,1994-01-06,Florida State,7,18,REG,Jameis,2015,2022_Winston_NO
2022,NO,QB,QB,16,Practice Squad,Jake Luton,Jake,Luton,1996-04-11,Oregon State,2,18,REG,Jake,2020,2022_Luton_NO
2022,NO,RB,RB,22,R/Injured,Mark Ingram,Mark,Ingram,1989-12-21,Alabama,11,18,REG,Mark,2011,2022_Ingram_NO
2022,NO,RB,RB,28,Active,David Johnson,David,Johnson,1991-12-16,Northern Iowa,7,18,REG,David,2015,2022_Johnson_NO
